"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.596181150E1,8.832258172E-4,-3.507477231E-4,1.400983892E-4
3.597182550E1,2.059298567E-4,-5.481361877E-4,-2.106046304E-4
3.598183850E1,-3.573289141E-4,-1.942024101E-4,-5.853828043E-5
3.599185150E1,1.358622685E-4,-1.218144316E-4,4.692210350E-4
3.600186550E1,-3.176741302E-4,-6.908387877E-5,-7.800678723E-4
3.601187850E1,-9.876564145E-4,-6.502750330E-5,4.398964811E-4
3.602189150E1,4.565757699E-4,8.779978380E-4,1.165885478E-4
3.603190550E1,-7.312637754E-4,1.202187035E-3,-1.159473322E-4
3.604191850E1,-6.787013263E-5,-2.265986986E-4,4.984440748E-4
3.605193150E1,9.478926659E-4,8.851164021E-4,1.097282162E-3
3.606194550E1,-1.703687012E-4,-1.234225929E-4,9.934189729E-4
3.607195850E1,-2.504251897E-4,-4.202243872E-5,8.087444585E-4
3.608197250E1,-8.530984633E-4,-3.448238131E-4,-4.485337995E-4
3.609198550E1,-8.426513523E-5,-2.805001568E-4,3.397723194E-4
3.610199850E1,3.666081466E-4,1.434575533E-3,1.081729075E-3
3.611201250E1,3.145341761E-4,-9.480561130E-5,-5.664173514E-4
3.612202550E1,-4.519238137E-4,-4.450113047E-4,5.611651577E-4
3.613203850E1,1.019514166E-4,5.247537047E-4,-6.487404462E-4
3.614205250E1,-5.388054997E-4,7.547833957E-5,5.435566418E-4
3.615206550E1,6.990185939E-4,-3.432864323E-4,-5.503860302E-4
3.616207850E1,-5.920818076E-4,-5.513243377E-5,8.930522017E-5
3.617209250E1,4.516309127E-5,-9.473483078E-5,-4.184118006E-4
3.618210550E1,1.321882475E-3,1.718474086E-4,2.084961161E-4
3.619211850E1,3.344565630E-4,-9.016063996E-5,-1.710716169E-4
3.620213250E1,1.290531363E-3,2.885407303E-4,3.714142367E-4
3.621214550E1,8.751954883E-4,2.555886749E-4,-5.023290869E-4
3.622215850E1,7.431027479E-4,-1.420213375E-4,1.077458030E-3
3.623217250E1,-5.518100224E-4,1.091338694E-3,-4.999246448E-5
3.624218550E1,-3.025378101E-4,-8.471333422E-5,-1.357463188E-4
3.625219850E1,-6.121532060E-4,-2.806892153E-4,2.995133400E-6
3.626221250E1,-1.221750863E-3,-5.286291707E-4,-1.136837993E-3
3.627222550E1,-4.185554571E-4,1.778800506E-4,-3.420589492E-4
3.628223850E1,3.790995106E-5,3.653666936E-4,-9.676357731E-4
3.629225250E1,-9.364788420E-4,5.425210111E-4,1.915051835E-3
3.630226550E1,7.658135146E-4,6.759453099E-4,-9.614508599E-6
3.631227850E1,-2.496312372E-4,1.087900251E-3,7.991483435E-4
3.632229250E1,8.156332187E-4,-8.492830675E-4,-1.654487569E-4
3.633230550E1,2.293786965E-4,-1.304086065E-3,-4.815612920E-5
3.634231850E1,1.020794734E-4,-6.151262205E-4,-1.129399519E-3
3.635233250E1,-2.247514203E-4,2.752980217E-4,3.742235713E-4
3.636234550E1,-1.006921753E-3,1.690378413E-4,1.020040130E-3
3.637235850E1,-7.762107998E-4,1.650573686E-4,-6.567931268E-4
3.638237250E1,-1.197415404E-4,-1.500749961E-3,-1.470122254E-3
3.639238550E1,2.478975803E-4,1.235230593E-3,-3.431071527E-4
3.640239850E1,7.905298844E-5,-4.904977977E-4,-5.628177896E-4
3.641241250E1,7.247179747E-5,1.043114578E-3,-2.494063228E-4
3.642242550E1,-4.630899057E-4,-2.455888316E-4,1.745689660E-4
3.643243850E1,6.004609168E-5,5.476842634E-4,2.671584953E-4
3.644245250E1,4.781624302E-4,-7.052207366E-6,1.186481677E-3
3.645246550E1,2.832231112E-4,-7.944081444E-4,9.216577746E-5
3.646247850E1,-3.665881231E-4,-2.756246831E-4,6.096179131E-4
3.647249250E1,3.936882131E-4,-1.855944050E-3,5.313968286E-4
3.648250550E1,-2.545253374E-4,5.837779026E-4,-6.750151515E-4
3.649251850E1,-2.066558227E-4,1.156390645E-3,-1.685491297E-4
3.650253250E1,-2.468698658E-4,1.552669099E-3,2.425862476E-6
3.651254550E1,-1.480658539E-4,-1.398047898E-4,3.273435868E-5
3.652255950E1,-1.012794208E-3,-4.260947462E-4,-2.743282821E-4
3.653257250E1,-3.132517450E-4,6.182175130E-4,-6.296611391E-4
3.654258550E1,-1.248021610E-3,2.392497845E-4,5.298792385E-4
3.655259950E1,7.970845327E-4,-2.873444464E-4,-2.988032065E-5
3.656261250E1,-1.480714418E-4,1.464749221E-3,-8.309590630E-4
3.657262550E1,-4.337988794E-4,1.072026324E-3,-3.379499540E-4
3.658263950E1,1.101247035E-3,1.207450405E-4,-3.486028872E-4
3.659265250E1,-3.402223811E-4,-1.086691162E-3,-3.967410885E-4
3.660266550E1,-7.257470861E-5,-1.389226178E-3,-2.027394716E-3
3.661267950E1,-6.104772910E-5,-1.125521027E-3,-5.538766272E-4
3.662269250E1,5.032764748E-4,-8.102925494E-5,3.460051958E-4
3.663270550E1,1.180511899E-4,-7.621743716E-4,-5.741296336E-4
3.664271950E1,8.006193675E-4,2.058846876E-4,2.429282758E-4
3.665273250E1,-9.118011221E-4,3.457174171E-4,1.559152035E-3
3.666274550E1,1.928783022E-4,1.606277656E-4,-1.085193362E-4
3.667275950E1,6.812023930E-4,-8.066284936E-4,-6.257672794E-4
3.668277250E1,-2.181163058E-3,-1.480141887E-3,-3.229659051E-4
3.669278550E1,1.270761248E-3,4.828146193E-4,-5.468050949E-4
3.670279950E1,4.800683819E-4,3.776198719E-4,5.126001779E-4
3.671281250E1,-5.426984280E-4,-1.060629264E-3,-5.129585043E-5
3.672282550E1,2.543856390E-4,-3.398046829E-5,2.512393985E-4
3.673283950E1,-7.566791028E-4,1.087659970E-3,3.708587028E-4
3.674285250E1,2.016499639E-5,-2.026418224E-4,-2.752239816E-4
3.675286550E1,2.748505212E-4,-1.299748197E-3,5.355756730E-5
3.676287950E1,4.673972726E-4,1.558708027E-5,-2.226121724E-4
3.677289250E1,8.583199233E-4,8.751652204E-4,-1.385287382E-3
3.678290550E1,-2.724584192E-4,-8.047570009E-4,4.965025000E-4
3.679291950E1,-5.103303120E-4,6.052609533E-4,7.257922553E-4
3.680293250E1,-9.460235015E-4,-1.107950462E-3,-7.502036169E-5
3.681294550E1,-9.358585812E-4,-6.484922487E-4,-1.285203733E-3
3.682295950E1,-1.406390220E-4,-1.048232662E-3,-6.279353984E-4
3.683297250E1,8.235038258E-4,-3.413197119E-4,-1.426320523E-6
3.684298550E1,-6.486917846E-4,-1.174356556E-3,-5.337921903E-4
3.685299950E1,-6.125443615E-4,-1.229834044E-3,5.484092981E-5
3.686301250E1,3.073113039E-4,-1.555805327E-3,-1.618172973E-6
3.687302550E1,-3.491044044E-4,5.851490423E-4,9.130407125E-4
3.688303950E1,7.702223957E-4,2.154815942E-3,-9.211711586E-6
3.689305250E1,-8.202427998E-4,1.539962832E-4,-7.958398201E-4
3.690306550E1,2.375645563E-4,2.157816198E-4,8.547874168E-4
3.691307925E1,-9.110663086E-5,4.219890106E-4,-4.708627239E-4
3.692309225E1,1.962482929E-4,-1.665130490E-3,1.200803556E-3
3.693310525E1,-1.564989798E-4,8.592102677E-5,-5.464637652E-4
3.694311925E1,-7.826080546E-4,1.016163267E-3,6.250608712E-4
3.695313225E1,7.061022334E-4,-1.089419238E-3,-3.722268157E-4
3.696314525E1,5.819988437E-4,1.740189269E-3,2.375622513E-3
3.697315925E1,5.611600354E-4,-1.671681413E-3,-3.035953268E-4
3.698317225E1,1.143326983E-3,-7.014919538E-4,3.078353126E-3
3.699318525E1,-8.746036328E-4,2.586685587E-4,5.267912056E-4
3.700319925E1,-8.194758557E-4,-2.374784090E-4,2.990909852E-4
3.701321225E1,1.223756932E-3,-3.045599442E-4,-7.426519878E-4
3.702322625E1,-1.978385262E-4,-6.100249011E-4,-7.453151047E-4
3.703323925E1,-1.412137877E-3,1.163769048E-3,9.796535596E-5
3.704325225E1,2.864259295E-4,-5.366594996E-4,7.523039822E-4
3.705326625E1,5.216710269E-5,3.605389502E-4,-1.290193759E-4
3.706327925E1,-3.318609670E-4,8.681374602E-4,1.222268678E-3
3.707329225E1,-2.894098870E-4,3.328151070E-5,1.219228609E-3
3.708330625E1,3.140624613E-4,-3.840355203E-4,5.494435318E-4
3.709331925E1,-7.288106717E-4,-2.877165098E-4,2.704095095E-6
3.710333225E1,-7.580360398E-5,6.651624572E-4,-2.859826200E-4
3.711334625E1,-6.714388728E-4,2.064905129E-4,-1.225049142E-3
3.712335925E1,-4.764958285E-4,-3.820678685E-4,-1.805573702E-4
3.713337225E1,-8.759619668E-4,9.653943125E-4,2.370894421E-3
3.714338625E1,8.226023056E-4,2.253018320E-4,-1.254200470E-3
3.715339925E1,8.696592413E-4,-6.370281335E-4,-1.304191537E-4
3.716341225E1,2.531376667E-4,-1.848235261E-4,-4.779617302E-4
3.717342625E1,4.875389859E-4,-1.278677257E-3,-1.907522324E-3
3.718343925E1,1.644416247E-3,7.538471837E-4,-5.815341137E-4
3.719345225E1,-6.915582344E-5,1.063595293E-3,1.108292723E-3
3.720346625E1,-8.087372407E-5,-3.891587257E-4,2.305149101E-4
3.721347925E1,1.602719538E-3,-6.533246487E-4,-1.331059728E-3
3.722349225E1,3.678072244E-5,5.445652641E-4,-1.432900317E-4
3.723350625E1,5.431328900E-4,5.623917095E-4,1.878261333E-3
3.724351925E1,1.199566759E-4,2.041966654E-4,-1.107142307E-3
3.725353225E1,-6.427816115E-4,4.788069054E-4,-5.589360371E-4
3.726354625E1,-5.703433417E-4,9.773506317E-4,4.208406899E-4
3.727355925E1,-3.946572542E-5,5.484819412E-4,7.680561393E-4
3.728357225E1,7.727984339E-4,3.862953745E-4,9.693950415E-5
3.729358625E1,-1.030350570E-3,3.892020322E-4,-2.877176739E-4
3.730359925E1,6.762030534E-4,-2.779199276E-4,-8.171540685E-4
3.731361225E1,-1.092087477E-3,3.053247929E-4,5.348885898E-4
3.732362625E1,-1.723552123E-5,-1.216938253E-3,3.173083533E-4
3.733363925E1,2.955510281E-4,-2.542983275E-4,-1.519359648E-4
3.734365225E1,-2.389452420E-4,-3.751716577E-5,3.540646285E-4
3.735366625E1,-1.205432694E-3,1.275985502E-3,-8.295516018E-4
3.736367925E1,-1.667998731E-4,1.593966968E-3,2.151857363E-3
3.737369225E1,-1.119044609E-4,-1.897591166E-3,-9.159231558E-5
3.738370625E1,-5.254931748E-4,-1.641400158E-4,9.536161087E-5
3.739371925E1,-6.241351366E-4,5.893989000E-4,-3.030179068E-4
3.740373225E1,1.980702858E-3,1.638950547E-3,-7.445700467E-4
3.741374625E1,-3.543267958E-4,1.366294688E-3,-6.845712196E-4
3.742375925E1,9.993580170E-4,-7.117700297E-4,-1.619074261E-3
3.743377225E1,-1.059822273E-3,-7.567773573E-4,-3.390572965E-4
3.744378625E1,-3.306488506E-4,5.202083848E-4,-2.437159419E-4
3.745379925E1,5.685682409E-4,-7.582227699E-4,2.075107768E-4
3.746381225E1,-3.001550213E-4,2.396635246E-4,-7.120785303E-4
3.747382625E1,1.184663735E-3,3.495712299E-4,6.200470962E-4
3.748383925E1,8.123535663E-4,2.704754006E-4,3.856888507E-4
3.749385225E1,-6.994712166E-4,8.113682270E-4,1.191319199E-3
3.750386625E1,-8.348189294E-5,1.935148612E-4,-4.073765595E-4
3.751387925E1,-4.337341525E-4,4.320242442E-5,-6.054665428E-4
3.752389225E1,-7.828744128E-4,1.585173886E-4,9.972238913E-4
3.753390625E1,1.494358759E-3,1.044995151E-4,-7.708512712E-4
3.754391925E1,1.750290394E-4,3.910558298E-4,-2.882864792E-4
3.755393225E1,2.730614506E-4,-1.189066097E-6,7.510611322E-4
3.756394625E1,5.945051089E-4,-9.399536066E-4,-1.283145975E-4
3.757395925E1,-8.026100695E-4,1.817713492E-4,1.042475225E-3
3.758397225E1,-2.537327819E-4,8.166690823E-4,-7.338533178E-4
3.759398625E1,2.127720509E-3,4.520134535E-4,-3.480426967E-4
3.760399925E1,2.770898864E-4,1.126059564E-3,-8.518900722E-5
3.761401325E1,5.086157471E-4,8.031388279E-4,-1.011562999E-4
3.762402625E1,1.705173869E-3,-9.313777555E-4,-3.857188858E-5
3.763403925E1,-1.199811231E-3,2.633898985E-4,-5.090585910E-4
3.764405325E1,-2.583838068E-4,8.492853958E-4,6.771134213E-4
3.765406625E1,-3.724060953E-4,-5.116136745E-4,1.072885469E-3
3.766407925E1,-6.666854024E-4,-4.679379053E-4,1.415634295E-3
3.767409325E1,-5.020126700E-4,4.453773145E-4,7.667206228E-4
3.768410625E1,-7.750466466E-5,-2.164181788E-4,1.198076643E-5
3.769411925E1,3.595631570E-4,8.808257990E-4,-9.338147938E-4
3.770413325E1,1.843268983E-4,2.326656133E-3,9.048315696E-4
3.771414625E1,-6.697620265E-4,2.430519089E-5,1.032418339E-3
3.772415925E1,-3.355350345E-4,1.201156061E-3,-4.379129969E-4
3.773417325E1,3.225081600E-4,-3.729397431E-4,-1.088385936E-3
3.774418625E1,-2.466090955E-4,-9.947880171E-4,-2.044825815E-4
3.775419925E1,-1.394580584E-3,1.469356939E-4,1.036846777E-3
3.776421325E1,4.978617653E-4,-4.336333368E-4,-6.990018301E-4
3.777422625E1,-4.687057808E-4,1.202072715E-3,6.751297042E-5
3.778423925E1,2.910941839E-4,2.398726065E-4,-6.105275825E-4
3.779425325E1,-1.549966168E-3,1.650739228E-3,-1.496730838E-3
3.780426625E1,-3.435541876E-4,-5.375803448E-4,-1.476224512E-3
3.781427925E1,4.893341102E-4,-1.410283381E-3,2.285020892E-4
3.782429325E1,-1.579675358E-3,-5.578056443E-4,-1.903624507E-3
3.783430625E1,1.877592877E-5,-8.472828194E-4,-2.400018275E-5
3.784431925E1,3.954861313E-5,3.652542364E-4,1.341935247E-3
3.785433325E1,1.054229215E-4,-8.793454617E-4,1.359838061E-4
3.786434625E1,1.135000959E-3,1.774494653E-3,2.715387382E-4
3.787435925E1,5.087833852E-4,-4.169116728E-4,-3.289454617E-4
3.788437325E1,3.468631767E-4,-4.536635242E-4,-6.876732223E-4
3.789438625E1,-1.039442606E-3,2.727163956E-4,5.886387080E-4
3.790439925E1,-8.476949297E-4,7.704610471E-4,4.594754428E-4
3.791441275E1,-9.229159914E-4,-1.640084665E-4,8.047008887E-4
3.792442575E1,-1.138476655E-4,-1.048710663E-3,-8.137023542E-4
3.793443875E1,-1.210244838E-3,-5.521308631E-4,-1.635307446E-3
3.794445275E1,1.799254678E-4,3.866334446E-4,-1.647099853E-4
3.795446575E1,-2.154977992E-4,-6.339694373E-4,-7.035199087E-4
3.796447875E1,2.481583506E-4,-3.932197578E-4,-2.526466269E-4
3.797449275E1,3.879480064E-4,-4.630784970E-4,-1.053254120E-3
3.798450575E1,6.516012363E-4,-1.013820292E-3,-5.411282182E-4
3.799451875E1,-1.283623278E-4,-9.522384498E-4,-5.030073225E-4
3.800453275E1,-2.402151003E-4,2.610979136E-4,-1.145361923E-3
3.801454575E1,3.946945071E-6,2.000129316E-4,-1.368131489E-4
3.802455875E1,-5.806796253E-7,-1.121095847E-4,-5.408148281E-4
3.803457275E1,-1.179659739E-4,-3.212215379E-4,6.524201017E-4
3.804458575E1,-1.385896932E-3,-8.980620187E-4,1.275599701E-3
3.805459875E1,3.755874932E-4,-8.037085645E-4,-6.235716864E-5
3.806461275E1,-3.815488890E-4,1.547632273E-4,-2.770079300E-4
3.807462575E1,2.647405490E-4,-1.342252363E-3,1.294428483E-3
3.808463875E1,-1.186682377E-3,-2.386383712E-4,-4.795030691E-4
3.809465275E1,7.088715211E-5,-7.320130244E-4,-3.310618922E-6
3.810466575E1,-2.652034163E-4,-1.547473017E-3,-3.540490288E-4
3.811467875E1,-1.012368593E-3,4.148182925E-4,-1.038628863E-3
3.812469275E1,1.344528981E-3,8.555713575E-4,-2.069238108E-4
3.813470575E1,-4.378985614E-5,-5.607288331E-4,-4.618940875E-4
3.814471875E1,2.891430631E-5,-6.510103121E-4,1.078744652E-3
3.815473275E1,2.635335550E-4,-8.129747584E-4,-2.868450247E-4
3.816474575E1,9.330520406E-4,-8.345465176E-4,-8.985730819E-4
3.817475875E1,8.039874956E-4,-4.380005412E-4,5.221443716E-4
3.818477275E1,-7.041604258E-4,-1.516846940E-3,-1.424626214E-3
3.819478575E1,-5.047381856E-4,9.168242104E-4,2.418458462E-5
3.820479975E1,-7.217857055E-4,-3.287361469E-4,-1.590410247E-4
3.821481275E1,5.372646265E-4,-2.174950205E-4,5.256338045E-5
3.822482575E1,4.568374716E-4,-1.086750766E-3,6.136912853E-4
3.823483975E1,-2.412963659E-4,8.642883040E-5,-8.589655627E-4
3.824485275E1,2.274196595E-4,-7.897508331E-4,4.585001152E-4
3.825486575E1,-4.781945609E-4,-1.113021281E-3,5.487124436E-4
3.826487975E1,2.700742334E-5,-1.432866789E-3,-7.799386512E-4
3.827489275E1,-5.165510811E-4,5.231678952E-4,-3.692461178E-5
3.828490575E1,-1.193526667E-3,-5.708588287E-4,-6.577074528E-4
3.829491975E1,-8.741486818E-5,2.977997065E-5,1.747336239E-3
3.830493275E1,-6.720889360E-6,-2.975224052E-4,-6.718793884E-4
3.831494575E1,8.972617798E-4,2.914480865E-5,3.799146507E-4
3.832495975E1,3.945780918E-5,-8.403952233E-5,1.444646390E-3
3.833497275E1,4.676398821E-4,-2.779697534E-4,1.613993663E-4
3.834498575E1,-7.792520337E-4,-1.164802350E-3,8.120096754E-4
3.835499975E1,-7.381807081E-4,5.833548494E-5,-3.631901927E-4
3.836501275E1,-7.429742254E-4,-7.121171802E-4,7.835670840E-4
3.837502575E1,1.412902493E-3,-7.096955087E-4,6.695885677E-4
3.838503975E1,-6.864671595E-4,-1.647463068E-5,-4.041981883E-4
3.839505275E1,-8.095568046E-5,-1.090609934E-3,7.132580504E-4
3.840506575E1,-9.582843632E-6,-1.856680028E-4,6.703811232E-4
3.841507975E1,-1.961197704E-4,-9.293111507E-4,1.587744337E-4
3.842509275E1,-3.612358123E-4,8.135847747E-5,1.680955756E-4
3.843510575E1,-5.151159130E-4,-5.652832333E-4,-2.645882778E-4
3.844511975E1,-1.093821134E-3,-8.925858419E-4,2.376839984E-4
3.845513275E1,2.739881165E-4,5.367696285E-4,1.245661173E-3
3.846514575E1,-4.618433304E-4,5.394329783E-4,1.912250416E-3
3.847515975E1,-1.059882343E-4,-3.296174109E-4,7.333140820E-5
3.848517275E1,5.353521556E-5,-1.328302547E-3,-5.322713405E-4
3.849518575E1,-1.674298430E-3,-2.801294904E-4,-7.071504369E-4
3.850519975E1,1.123884693E-3,-1.040195813E-3,-6.120754406E-4
3.851521275E1,-1.124409027E-4,-8.073819336E-4,-3.409776837E-4
3.852522575E1,5.160970613E-5,2.672034316E-5,-5.873199552E-4
3.853523975E1,1.560571138E-3,-2.446949948E-4,-1.649456564E-3
3.854525275E1,-1.322833356E-3,-1.591455424E-3,-7.674177177E-4
3.855526575E1,2.949126065E-4,9.217499755E-4,-1.088689081E-3
3.856527975E1,-1.215003431E-5,1.856524032E-4,5.061132833E-5
3.857529275E1,6.379387341E-4,1.654881286E-3,-3.331527114E-5
3.858530575E1,-2.359040082E-5,7.608579472E-4,-4.730029032E-4
3.859531975E1,2.557942644E-4,1.189320348E-3,9.672718588E-4
3.860533275E1,6.443494931E-4,-1.776802819E-4,-8.604554459E-4
3.861534575E1,5.743941292E-4,2.725876402E-4,2.061570995E-4
3.862535975E1,-4.213615321E-4,-1.032094937E-3,-1.644207165E-3
3.863537275E1,1.355160028E-3,-1.141831279E-3,1.231265953E-3
3.864538575E1,4.622018896E-4,1.103873365E-4,-8.436026983E-4
3.865539975E1,6.564399227E-4,-4.429558758E-4,-6.495555863E-5
3.866541275E1,5.033081397E-4,3.746345174E-4,-5.144970492E-4
3.867542575E1,-6.806850433E-4,-1.708479598E-3,-3.433926031E-5
3.868543975E1,8.124532178E-5,-7.926183753E-4,2.771243453E-5
3.869545275E1,1.413585618E-3,2.121841535E-4,-2.593607642E-4
3.870546575E1,-1.989584416E-4,3.514674027E-4,-1.096911728E-4
3.871547975E1,-3.194231540E-4,1.753261313E-5,2.620471641E-4
3.872549275E1,-1.361980103E-4,2.172696404E-4,-2.184556797E-5
3.873550575E1,7.187412120E-4,5.167527124E-4,-4.048533738E-4
3.874551975E1,5.682730116E-4,3.596260212E-4,8.678713348E-4
3.875553275E1,6.339824758E-4,1.798314042E-4,-1.010803040E-3
3.876554575E1,1.409761142E-3,4.152548499E-4,9.926932398E-4
3.877555975E1,6.074686535E-4,-8.408494759E-4,-4.424797371E-4
3.878557275E1,1.736399718E-4,-5.015707575E-5,2.858946100E-4
3.879558575E1,-1.121789217E-3,-1.809005626E-4,-7.200455293E-4
3.880559975E1,-3.883545287E-4,2.603849862E-4,3.505451605E-4
3.881561275E1,-5.093123764E-4,7.794627454E-4,1.051741652E-3
3.882562575E1,-9.396793321E-4,-5.462591071E-4,-6.145979278E-4
3.883563975E1,-3.504231572E-4,-4.610025790E-4,-1.021240372E-3
3.884565275E1,2.591744997E-4,1.006580424E-4,-6.702961400E-5
3.885566575E1,2.069990151E-4,-7.629478350E-4,3.670742735E-4
3.886567975E1,-4.598568194E-4,-6.447033957E-4,5.681603216E-5
3.887569275E1,8.459342644E-5,3.221631050E-4,9.353498463E-4
3.888570575E1,1.262775622E-3,4.270917270E-4,1.688920893E-4
3.889571975E1,-3.139139153E-4,7.351827808E-4,-5.259835161E-4
3.890573275E1,-1.050277613E-3,1.141581219E-3,-1.202959102E-3
3.891574754E1,3.396347165E-5,1.707472838E-4,1.393200131E-3
3.892576054E1,-2.778926864E-4,-3.493682016E-4,2.513430081E-5
3.893577354E1,-4.243594594E-4,1.427125651E-3,-1.185818110E-3
3.894578754E1,-2.219588496E-4,-6.573305000E-4,-8.614449762E-4
3.895580054E1,3.380496055E-4,-1.296640839E-4,-8.578090928E-4
3.896581354E1,-7.980037481E-5,-3.320646938E-4,-4.985486157E-4
3.897582754E1,-1.325909980E-4,1.711098477E-3,-1.482455526E-3
3.898584054E1,-5.757408217E-4,-1.258326229E-3,1.115191728E-3
3.899585354E1,5.520405248E-4,5.833660252E-4,-3.416580148E-4
3.900586754E1,4.985113628E-4,5.040038377E-4,-5.698911846E-4
3.901588054E1,-3.762673587E-4,-3.438773565E-4,1.258915290E-5
3.902589354E1,-6.034350954E-4,-1.707682386E-3,-7.144538686E-4
3.903590754E1,-1.845811494E-4,7.821002509E-4,1.106798183E-3
3.904592054E1,-1.036259811E-3,1.280111261E-3,7.824250497E-4
3.905593354E1,1.272386871E-4,-7.674423978E-5,1.179771964E-3
3.906594754E1,1.192488708E-4,-1.016573515E-3,-8.629495278E-5
3.907596054E1,-4.635076039E-4,1.032114960E-4,8.189179935E-4
3.908597354E1,-1.845954452E-3,-1.790835522E-4,5.030669272E-4
3.909598754E1,-1.864917576E-4,9.020743892E-4,-2.991911024E-4
3.910600054E1,-8.336403407E-4,2.988916822E-5,-1.212921925E-4
3.911601354E1,-2.940678969E-4,5.007726140E-4,-1.731631346E-4
3.912602754E1,2.907621674E-4,-5.064350553E-4,-7.209749892E-4
3.913604054E1,3.807032481E-4,6.411189679E-4,7.599736564E-4
3.914605354E1,5.671246909E-4,3.095553257E-4,2.145583276E-4
3.915606754E1,-5.108909681E-5,1.513569150E-3,-4.508364946E-4
3.916608054E1,-2.034218051E-4,-7.553910837E-5,4.322675522E-4
3.917609354E1,8.203666657E-4,6.520727184E-4,-3.525121137E-4
3.918610754E1,1.106389798E-3,4.504714161E-4,-1.022829674E-3
3.919612054E1,1.342615113E-3,7.532336749E-4,5.733692087E-4
3.920613354E1,4.118401557E-4,5.095801316E-5,-2.175895497E-4
3.921614754E1,-3.482671455E-4,1.615332440E-5,-4.239757545E-4
3.922616054E1,8.983584121E-4,9.445007890E-5,-6.178580225E-5
3.923617354E1,9.268042631E-4,-1.456169412E-5,-3.866711631E-4
3.924618754E1,4.620826803E-4,-9.155091830E-4,9.988830425E-5
3.925620054E1,-1.352233812E-4,-4.091244191E-4,7.265217137E-4
3.926621354E1,-3.922185861E-4,8.422948886E-4,2.785779070E-4
3.927622754E1,-6.329407915E-5,1.690769568E-4,1.335555455E-3
3.928624054E1,8.611008525E-6,3.467099741E-4,-9.329249151E-4
3.929625354E1,-9.274622425E-5,-8.156029508E-4,2.177818678E-4
3.930626754E1,-8.156104013E-5,3.447826020E-5,3.030032385E-4
3.931628054E1,2.335142344E-4,-1.000887714E-4,-5.456455983E-4
3.932629354E1,-5.730288103E-5,6.139045581E-4,2.301333006E-4
3.933630754E1,-8.302181959E-5,1.812387956E-3,1.769764349E-4
3.934632054E1,4.275059327E-4,-1.147981733E-3,-4.624486901E-4
3.935633354E1,-3.205882385E-4,-2.267141826E-4,-1.553572249E-3
3.936634754E1,1.055174507E-4,5.293569993E-4,-6.630113348E-4
3.937636054E1,-5.835336633E-4,1.423635986E-4,1.033312641E-3
3.938637354E1,-1.438460313E-4,6.496957503E-4,5.033437628E-4
3.939638754E1,2.937670797E-5,1.507299021E-4,-5.786996335E-4
3.940640054E1,3.841095604E-4,5.896186922E-4,-5.565490574E-5
3.941641354E1,5.513518117E-4,3.903687466E-4,-3.389422782E-4
3.942642754E1,-2.473299392E-4,-1.005660277E-3,5.694618449E-4
3.943644054E1,-1.391476020E-3,5.836817436E-4,1.280535944E-3
3.944645354E1,-3.637620248E-4,-1.459229272E-3,-1.736293081E-3
3.945646754E1,3.891973756E-4,-1.034559682E-4,3.277247306E-4
3.946648054E1,3.186236136E-4,1.588652376E-4,-7.905364037E-4
3.947649354E1,-3.281040117E-4,-8.980697021E-5,-2.851905301E-4
3.948650754E1,1.099859364E-4,4.175249487E-4,1.105549745E-4
3.949652054E1,-5.573048256E-4,4.751242232E-4,9.192277212E-4
3.950653354E1,5.985070020E-4,3.592767753E-4,-9.151576087E-4
3.951654754E1,-8.795601316E-4,-5.972739309E-4,-9.914669208E-4
3.952656054E1,-2.028509043E-4,-1.270975918E-5,-3.227475099E-4
3.953657354E1,-8.123624139E-4,1.029896084E-4,3.894525580E-4
3.954658754E1,-2.187439241E-4,1.766133588E-3,-6.752791815E-4
3.955660054E1,-5.384362303E-4,1.448332332E-4,2.193585970E-4
3.956661354E1,-4.305779003E-4,6.969065871E-4,-3.633410670E-4
3.957662754E1,-4.046168178E-4,-6.335098296E-4,4.815140273E-4
